"distrito","departamento","provincia","rango_edad","test_number","tamizaje_reactivo","year"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1116,0,"2013"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",380,0,"2014"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",3171,5,"2014"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1491,3,"2014"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",302,0,"2015"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",2808,4,"2015"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1316,3,"2015"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",263,0,"2016"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",2753,5,"2016"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1399,2,"2016"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",252,1,"2017"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",2601,10,"2017"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1404,2,"2017"
"VILLA EL SALVADOR","LIMA","LIMA","<12 años",1,0,"2017"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",318,3,"2018"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",3202,21,"2018"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1648,5,"2018"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",111,1,"2019"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",1479,9,"2019"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",772,0,"2019"
"VILLA EL SALVADOR","LIMA","LIMA","<12 años",1,0,"2019"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",164,0,"2020"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",2245,17,"2020"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1324,6,"2020"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",181,2,"2021"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",2407,19,"2021"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1429,7,"2021"
"VILLA EL SALVADOR","LIMA","LIMA","<12 años",1,0,"2021"
"VILLA EL SALVADOR","LIMA","LIMA","12-17 años",172,2,"2022"
"VILLA EL SALVADOR","LIMA","LIMA","18-29 años",2218,22,"2022"
"VILLA EL SALVADOR","LIMA","LIMA","30-59 años",1545,9,"2022"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",3,0,"2011"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",2,0,"2011"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",53,0,"2012"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",485,1,"2012"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",202,3,"2012"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","<12 años",1,0,"2012"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",190,0,"2013"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",1458,4,"2013"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",690,4,"2013"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",216,0,"2014"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",1586,11,"2014"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",732,5,"2014"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",147,0,"2015"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",1431,3,"2015"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",654,2,"2015"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","<12 años",0,0,"2015"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",198,2,"2016"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",1830,6,"2016"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",773,2,"2016"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",165,2,"2017"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",1416,7,"2017"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",647,0,"2017"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",208,1,"2018"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",2035,15,"2018"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",1094,2,"2018"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",35,1,"2019"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",357,0,"2019"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",177,0,"2019"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",87,2,"2020"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",1038,8,"2020"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",628,0,"2020"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","<12 años",1,0,"2020"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",135,1,"2021"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",1528,6,"2021"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",1015,9,"2021"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","12-17 años",160,4,"2022"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","18-29 años",2049,37,"2022"
"VILLA MARIA DEL TRIUNFO","LIMA","LIMA","30-59 años",1472,11,"2022"
"ANDAJES","LIMA","OYON","18-29 años",1,0,"2013"
"ANDAJES","LIMA","OYON","18-29 años",1,0,"2015"
"ANDAJES","LIMA","OYON","18-29 años",2,0,"2016"
"ANDAJES","LIMA","OYON","30-59 años",2,0,"2016"
"ANDAJES","LIMA","OYON","18-29 años",2,0,"2017"
"ANDAJES","LIMA","OYON","12-17 años",1,0,"2018"
"ANDAJES","LIMA","OYON","18-29 años",1,0,"2018"
"ANDAJES","LIMA","OYON","30-59 años",4,0,"2018"
"ANDAJES","LIMA","OYON","18-29 años",4,0,"2020"
"ANDAJES","LIMA","OYON","30-59 años",2,0,"2020"
"ANDAJES","LIMA","OYON","12-17 años",2,0,"2021"
"ANDAJES","LIMA","OYON","18-29 años",6,0,"2021"
"ANDAJES","LIMA","OYON","30-59 años",1,0,"2021"
"ANDAJES","LIMA","OYON","12-17 años",1,0,"2022"
"ANDAJES","LIMA","OYON","18-29 años",5,0,"2022"
"ANDAJES","LIMA","OYON","30-59 años",1,0,"2022"
"CAUJUL","LIMA","OYON","30-59 años",1,0,"2013"
"CAUJUL","LIMA","OYON","12-17 años",1,0,"2014"
"CAUJUL","LIMA","OYON","18-29 años",3,0,"2014"
"CAUJUL","LIMA","OYON","30-59 años",1,0,"2014"
"CAUJUL","LIMA","OYON","18-29 años",13,0,"2015"
"CAUJUL","LIMA","OYON","30-59 años",6,0,"2015"
"CAUJUL","LIMA","OYON","12-17 años",2,0,"2016"
"CAUJUL","LIMA","OYON","18-29 años",16,0,"2016"
"CAUJUL","LIMA","OYON","30-59 años",5,0,"2016"
"CAUJUL","LIMA","OYON","18-29 años",2,0,"2017"
"CAUJUL","LIMA","OYON","30-59 años",2,0,"2017"
"CAUJUL","LIMA","OYON","18-29 años",7,0,"2018"
"CAUJUL","LIMA","OYON","30-59 años",6,0,"2018"
"CAUJUL","LIMA","OYON","12-17 años",1,0,"2020"
"CAUJUL","LIMA","OYON","18-29 años",3,0,"2020"
"CAUJUL","LIMA","OYON","30-59 años",2,0,"2020"
"CAUJUL","LIMA","OYON","18-29 años",4,0,"2021"
"CAUJUL","LIMA","OYON","30-59 años",4,0,"2021"
"CAUJUL","LIMA","OYON","12-17 años",1,0,"2022"
"CAUJUL","LIMA","OYON","18-29 años",6,0,"2022"
"CAUJUL","LIMA","OYON","30-59 años",4,0,"2022"
"COCHAMARCA","LIMA","OYON","12-17 años",2,0,"2013"
"COCHAMARCA","LIMA","OYON","18-29 años",2,0,"2013"
"COCHAMARCA","LIMA","OYON","30-59 años",0,0,"2013"
"COCHAMARCA","LIMA","OYON","12-17 años",2,0,"2014"
"COCHAMARCA","LIMA","OYON","18-29 años",7,0,"2014"
"COCHAMARCA","LIMA","OYON","30-59 años",8,0,"2014"
"COCHAMARCA","LIMA","OYON","12-17 años",2,0,"2015"
"COCHAMARCA","LIMA","OYON","18-29 años",17,0,"2015"
"COCHAMARCA","LIMA","OYON","30-59 años",7,0,"2015"
"COCHAMARCA","LIMA","OYON","12-17 años",0,0,"2016"
"COCHAMARCA","LIMA","OYON","18-29 años",9,0,"2016"
"COCHAMARCA","LIMA","OYON","30-59 años",9,0,"2016"
"COCHAMARCA","LIMA","OYON","12-17 años",3,0,"2017"
"COCHAMARCA","LIMA","OYON","18-29 años",22,0,"2017"
"COCHAMARCA","LIMA","OYON","30-59 años",3,0,"2017"
"COCHAMARCA","LIMA","OYON","12-17 años",4,0,"2018"
"COCHAMARCA","LIMA","OYON","18-29 años",20,0,"2018"
"COCHAMARCA","LIMA","OYON","30-59 años",13,0,"2018"
"COCHAMARCA","LIMA","OYON","12-17 años",2,0,"2020"
"COCHAMARCA","LIMA","OYON","18-29 años",9,0,"2020"
"COCHAMARCA","LIMA","OYON","30-59 años",9,0,"2020"
"COCHAMARCA","LIMA","OYON","12-17 años",2,0,"2021"
"COCHAMARCA","LIMA","OYON","18-29 años",7,0,"2021"
"COCHAMARCA","LIMA","OYON","30-59 años",8,0,"2021"
"COCHAMARCA","LIMA","OYON","18-29 años",11,0,"2022"
"COCHAMARCA","LIMA","OYON","30-59 años",12,0,"2022"
"NAVAN","LIMA","OYON","18-29 años",2,0,"2013"
"NAVAN","LIMA","OYON","30-59 años",1,0,"2013"
"NAVAN","LIMA","OYON","18-29 años",2,0,"2014"
"NAVAN","LIMA","OYON","12-17 años",1,0,"2015"
"NAVAN","LIMA","OYON","18-29 años",11,0,"2015"
"NAVAN","LIMA","OYON","30-59 años",5,0,"2015"
"NAVAN","LIMA","OYON","18-29 años",5,0,"2016"
"NAVAN","LIMA","OYON","30-59 años",9,0,"2016"
"NAVAN","LIMA","OYON","12-17 años",3,0,"2017"
"NAVAN","LIMA","OYON","18-29 años",6,0,"2017"
"NAVAN","LIMA","OYON","30-59 años",1,0,"2017"
"NAVAN","LIMA","OYON","12-17 años",1,0,"2018"
"NAVAN","LIMA","OYON","18-29 años",9,0,"2018"
"NAVAN","LIMA","OYON","30-59 años",9,0,"2018"
"NAVAN","LIMA","OYON","12-17 años",0,0,"2020"
"NAVAN","LIMA","OYON","18-29 años",4,0,"2020"
"NAVAN","LIMA","OYON","30-59 años",2,0,"2020"
"NAVAN","LIMA","OYON","12-17 años",1,0,"2021"
"NAVAN","LIMA","OYON","18-29 años",7,0,"2021"
"NAVAN","LIMA","OYON","30-59 años",7,0,"2021"
"NAVAN","LIMA","OYON","18-29 años",6,0,"2022"
"NAVAN","LIMA","OYON","30-59 años",8,0,"2022"
"OYON","LIMA","OYON","18-29 años",2,0,"2012"
"OYON","LIMA","OYON","12-17 años",0,0,"2013"
"OYON","LIMA","OYON","18-29 años",14,0,"2013"
"OYON","LIMA","OYON","30-59 años",6,0,"2013"
"OYON","LIMA","OYON","12-17 años",3,0,"2014"
"OYON","LIMA","OYON","18-29 años",34,0,"2014"
"OYON","LIMA","OYON","30-59 años",13,0,"2014"
"OYON","LIMA","OYON","12-17 años",15,0,"2015"
"OYON","LIMA","OYON","18-29 años",157,0,"2015"
"OYON","LIMA","OYON","30-59 años",67,0,"2015"
"OYON","LIMA","OYON","12-17 años",15,0,"2016"
"OYON","LIMA","OYON","18-29 años",145,0,"2016"
"OYON","LIMA","OYON","30-59 años",71,0,"2016"
"OYON","LIMA","OYON","12-17 años",22,0,"2017"
"OYON","LIMA","OYON","18-29 años",152,0,"2017"
"OYON","LIMA","OYON","30-59 años",73,0,"2017"
"OYON","LIMA","OYON","12-17 años",16,0,"2018"
"OYON","LIMA","OYON","18-29 años",124,0,"2018"
"OYON","LIMA","OYON","30-59 años",59,0,"2018"
"OYON","LIMA","OYON","12-17 años",12,0,"2020"
"OYON","LIMA","OYON","18-29 años",88,1,"2020"
"OYON","LIMA","OYON","30-59 años",25,0,"2020"
"OYON","LIMA","OYON","12-17 años",8,0,"2021"
"OYON","LIMA","OYON","18-29 años",79,0,"2021"
"OYON","LIMA","OYON","30-59 años",60,0,"2021"
"OYON","LIMA","OYON","12-17 años",8,0,"2022"
"OYON","LIMA","OYON","18-29 años",77,0,"2022"
"OYON","LIMA","OYON","30-59 años",91,0,"2022"
"OYON","LIMA","OYON","<12 años",1,0,"2022"
"PACHANGARA","LIMA","OYON","12-17 años",1,0,"2012"
"PACHANGARA","LIMA","OYON","18-29 años",7,0,"2012"
"PACHANGARA","LIMA","OYON","30-59 años",2,0,"2012"
"PACHANGARA","LIMA","OYON","18-29 años",4,0,"2013"
"PACHANGARA","LIMA","OYON","30-59 años",4,0,"2013"
"PACHANGARA","LIMA","OYON","12-17 años",4,0,"2014"
"PACHANGARA","LIMA","OYON","18-29 años",21,0,"2014"
"PACHANGARA","LIMA","OYON","30-59 años",3,0,"2014"
"PACHANGARA","LIMA","OYON","12-17 años",8,0,"2015"
"PACHANGARA","LIMA","OYON","18-29 años",43,0,"2015"
"PACHANGARA","LIMA","OYON","30-59 años",22,0,"2015"
"PACHANGARA","LIMA","OYON","12-17 años",6,0,"2016"
"PACHANGARA","LIMA","OYON","18-29 años",41,0,"2016"
"PACHANGARA","LIMA","OYON","30-59 años",32,0,"2016"
"PACHANGARA","LIMA","OYON","12-17 años",19,0,"2017"
"PACHANGARA","LIMA","OYON","18-29 años",57,0,"2017"
"PACHANGARA","LIMA","OYON","30-59 años",44,0,"2017"
"PACHANGARA","LIMA","OYON","12-17 años",8,0,"2018"
"PACHANGARA","LIMA","OYON","18-29 años",75,0,"2018"
"PACHANGARA","LIMA","OYON","30-59 años",38,0,"2018"
"PACHANGARA","LIMA","OYON","12-17 años",3,0,"2020"
"PACHANGARA","LIMA","OYON","18-29 años",28,0,"2020"
"PACHANGARA","LIMA","OYON","30-59 años",20,0,"2020"
"PACHANGARA","LIMA","OYON","12-17 años",4,0,"2021"
"PACHANGARA","LIMA","OYON","18-29 años",44,0,"2021"
"PACHANGARA","LIMA","OYON","30-59 años",26,0,"2021"
"PACHANGARA","LIMA","OYON","12-17 años",8,0,"2022"
"PACHANGARA","LIMA","OYON","18-29 años",40,0,"2022"
"PACHANGARA","LIMA","OYON","30-59 años",37,0,"2022"
"ALIS","LIMA","YAUYOS","18-29 años",5,0,"2012"
"ALIS","LIMA","YAUYOS","30-59 años",2,0,"2012"
"ALIS","LIMA","YAUYOS","18-29 años",3,0,"2013"
"ALIS","LIMA","YAUYOS","18-29 años",1,0,"2014"
"ALIS","LIMA","YAUYOS","30-59 años",2,0,"2014"
"ALIS","LIMA","YAUYOS","30-59 años",0,0,"2015"
"ALIS","LIMA","YAUYOS","18-29 años",1,0,"2016"
"ALIS","LIMA","YAUYOS","30-59 años",5,0,"2016"
"ALIS","LIMA","YAUYOS","30-59 años",6,0,"2017"
"ALIS","LIMA","YAUYOS","18-29 años",6,0,"2018"
"ALIS","LIMA","YAUYOS","30-59 años",7,0,"2018"
"ALIS","LIMA","YAUYOS","18-29 años",1,0,"2020"
"ALIS","LIMA","YAUYOS","30-59 años",1,0,"2020"
"ALIS","LIMA","YAUYOS","30-59 años",1,0,"2021"
"ALIS","LIMA","YAUYOS","18-29 años",2,0,"2022"
"ALIS","LIMA","YAUYOS","30-59 años",3,0,"2022"
"ALLAUCA","LIMA","YAUYOS","12-17 años",0,0,"2013"
"ALLAUCA","LIMA","YAUYOS","18-29 años",0,0,"2013"
"ALLAUCA","LIMA","YAUYOS","30-59 años",0,0,"2013"
"ALLAUCA","LIMA","YAUYOS","12-17 años",0,0,"2014"
"ALLAUCA","LIMA","YAUYOS","18-29 años",0,0,"2014"
"ALLAUCA","LIMA","YAUYOS","30-59 años",3,0,"2014"
"ALLAUCA","LIMA","YAUYOS","12-17 años",2,0,"2015"
"ALLAUCA","LIMA","YAUYOS","18-29 años",7,0,"2015"
"ALLAUCA","LIMA","YAUYOS","30-59 años",5,0,"2015"
"ALLAUCA","LIMA","YAUYOS","18-29 años",6,1,"2016"
"ALLAUCA","LIMA","YAUYOS","30-59 años",3,0,"2016"
"ALLAUCA","LIMA","YAUYOS","18-29 años",8,0,"2017"
"ALLAUCA","LIMA","YAUYOS","30-59 años",3,0,"2017"
"ALLAUCA","LIMA","YAUYOS","12-17 años",3,0,"2018"
"ALLAUCA","LIMA","YAUYOS","18-29 años",10,0,"2018"
"ALLAUCA","LIMA","YAUYOS","30-59 años",13,0,"2018"
"ALLAUCA","LIMA","YAUYOS","12-17 años",1,0,"2021"
"ALLAUCA","LIMA","YAUYOS","18-29 años",14,0,"2021"
"ALLAUCA","LIMA","YAUYOS","30-59 años",8,0,"2021"
"ALLAUCA","LIMA","YAUYOS","18-29 años",11,0,"2022"
"ALLAUCA","LIMA","YAUYOS","30-59 años",10,0,"2022"
"AYAVIRI","LIMA","YAUYOS","30-59 años",1,0,"2012"
"AYAVIRI","LIMA","YAUYOS","18-29 años",4,0,"2013"
"AYAVIRI","LIMA","YAUYOS","30-59 años",2,0,"2013"
"AYAVIRI","LIMA","YAUYOS","12-17 años",2,0,"2014"
"AYAVIRI","LIMA","YAUYOS","18-29 años",3,0,"2014"
"AYAVIRI","LIMA","YAUYOS","30-59 años",3,0,"2014"
"AYAVIRI","LIMA","YAUYOS","18-29 años",8,0,"2015"
"AYAVIRI","LIMA","YAUYOS","30-59 años",7,0,"2015"
"AYAVIRI","LIMA","YAUYOS","18-29 años",1,0,"2016"
"AYAVIRI","LIMA","YAUYOS","30-59 años",3,0,"2016"
"AYAVIRI","LIMA","YAUYOS","12-17 años",2,0,"2017"
"AYAVIRI","LIMA","YAUYOS","18-29 años",9,0,"2017"
"AYAVIRI","LIMA","YAUYOS","30-59 años",4,0,"2017"
"AYAVIRI","LIMA","YAUYOS","18-29 años",4,0,"2018"
"AYAVIRI","LIMA","YAUYOS","30-59 años",3,0,"2018"
"AYAVIRI","LIMA","YAUYOS","12-17 años",2,0,"2020"
"AYAVIRI","LIMA","YAUYOS","18-29 años",3,0,"2020"
"AYAVIRI","LIMA","YAUYOS","30-59 años",2,0,"2020"
"AYAVIRI","LIMA","YAUYOS","18-29 años",4,0,"2021"
"AYAVIRI","LIMA","YAUYOS","30-59 años",2,0,"2021"
"AYAVIRI","LIMA","YAUYOS","18-29 años",2,0,"2022"
"AYAVIRI","LIMA","YAUYOS","30-59 años",1,0,"2022"
"AZANGARO","LIMA","YAUYOS","18-29 años",2,0,"2012"
"AZANGARO","LIMA","YAUYOS","30-59 años",1,0,"2013"
"AZANGARO","LIMA","YAUYOS","12-17 años",2,0,"2014"
"AZANGARO","LIMA","YAUYOS","18-29 años",4,0,"2014"
"AZANGARO","LIMA","YAUYOS","30-59 años",2,0,"2014"
"AZANGARO","LIMA","YAUYOS","18-29 años",3,0,"2015"
"AZANGARO","LIMA","YAUYOS","30-59 años",2,0,"2015"
"AZANGARO","LIMA","YAUYOS","18-29 años",9,0,"2016"
"AZANGARO","LIMA","YAUYOS","30-59 años",5,0,"2016"
"AZANGARO","LIMA","YAUYOS","12-17 años",1,0,"2017"
"AZANGARO","LIMA","YAUYOS","18-29 años",7,0,"2017"
"AZANGARO","LIMA","YAUYOS","30-59 años",1,0,"2017"
"AZANGARO","LIMA","YAUYOS","12-17 años",1,0,"2018"
"AZANGARO","LIMA","YAUYOS","18-29 años",1,0,"2018"
"AZANGARO","LIMA","YAUYOS","30-59 años",1,0,"2018"
"AZANGARO","LIMA","YAUYOS","12-17 años",1,0,"2020"
"AZANGARO","LIMA","YAUYOS","18-29 años",4,0,"2020"
"AZANGARO","LIMA","YAUYOS","30-59 años",2,0,"2020"
"AZANGARO","LIMA","YAUYOS","18-29 años",5,0,"2021"
"AZANGARO","LIMA","YAUYOS","30-59 años",1,0,"2021"
"AZANGARO","LIMA","YAUYOS","12-17 años",1,0,"2022"
"AZANGARO","LIMA","YAUYOS","18-29 años",4,0,"2022"
"AZANGARO","LIMA","YAUYOS","30-59 años",0,0,"2022"
"CACRA","LIMA","YAUYOS","12-17 años",3,0,"2012"
"CACRA","LIMA","YAUYOS","18-29 años",2,0,"2012"
"CACRA","LIMA","YAUYOS","30-59 años",3,0,"2012"
"CACRA","LIMA","YAUYOS","18-29 años",1,0,"2013"
"CACRA","LIMA","YAUYOS","30-59 años",1,0,"2013"
"CACRA","LIMA","YAUYOS","12-17 años",3,0,"2014"
"CACRA","LIMA","YAUYOS","18-29 años",8,0,"2014"
"CACRA","LIMA","YAUYOS","30-59 años",2,0,"2014"
"CACRA","LIMA","YAUYOS","18-29 años",2,0,"2015"
"CACRA","LIMA","YAUYOS","12-17 años",1,0,"2016"
"CACRA","LIMA","YAUYOS","18-29 años",2,0,"2016"
"CACRA","LIMA","YAUYOS","30-59 años",3,0,"2016"
"CACRA","LIMA","YAUYOS","18-29 años",2,0,"2017"
"CACRA","LIMA","YAUYOS","30-59 años",5,0,"2017"
"CACRA","LIMA","YAUYOS","12-17 años",1,0,"2018"
"CACRA","LIMA","YAUYOS","18-29 años",2,0,"2018"
"CACRA","LIMA","YAUYOS","30-59 años",1,0,"2018"
"CACRA","LIMA","YAUYOS","18-29 años",4,0,"2020"
"CACRA","LIMA","YAUYOS","30-59 años",0,0,"2020"
"CACRA","LIMA","YAUYOS","12-17 años",2,0,"2021"
"CACRA","LIMA","YAUYOS","18-29 años",1,0,"2021"
"CACRA","LIMA","YAUYOS","30-59 años",1,0,"2021"
"CACRA","LIMA","YAUYOS","18-29 años",2,0,"2022"
"CACRA","LIMA","YAUYOS","30-59 años",1,0,"2022"
"CARANIA","LIMA","YAUYOS","18-29 años",0,0,"2013"
"CARANIA","LIMA","YAUYOS","30-59 años",0,0,"2013"
"CARANIA","LIMA","YAUYOS","12-17 años",0,0,"2014"
"CARANIA","LIMA","YAUYOS","18-29 años",0,0,"2014"
"CARANIA","LIMA","YAUYOS","18-29 años",2,0,"2015"
"CARANIA","LIMA","YAUYOS","30-59 años",1,0,"2015"
"CARANIA","LIMA","YAUYOS","12-17 años",1,0,"2016"
"CARANIA","LIMA","YAUYOS","18-29 años",5,0,"2016"
"CARANIA","LIMA","YAUYOS","30-59 años",1,0,"2016"
"CARANIA","LIMA","YAUYOS","12-17 años",1,0,"2017"
"CARANIA","LIMA","YAUYOS","18-29 años",2,0,"2017"
"CARANIA","LIMA","YAUYOS","30-59 años",1,0,"2017"
"CARANIA","LIMA","YAUYOS","18-29 años",2,0,"2018"
"CARANIA","LIMA","YAUYOS","18-29 años",1,0,"2021"
"CARANIA","LIMA","YAUYOS","30-59 años",3,0,"2021"
"CARANIA","LIMA","YAUYOS","30-59 años",0,0,"2022"
"CATAHUASI","LIMA","YAUYOS","12-17 años",0,0,"2011"
"CATAHUASI","LIMA","YAUYOS","18-29 años",1,0,"2011"
"CATAHUASI","LIMA","YAUYOS","30-59 años",1,0,"2011"
"CATAHUASI","LIMA","YAUYOS","12-17 años",2,0,"2012"
"CATAHUASI","LIMA","YAUYOS","18-29 años",8,0,"2012"
"CATAHUASI","LIMA","YAUYOS","30-59 años",7,0,"2012"
"CATAHUASI","LIMA","YAUYOS","12-17 años",1,0,"2013"
"CATAHUASI","LIMA","YAUYOS","18-29 años",8,2,"2013"
"CATAHUASI","LIMA","YAUYOS","30-59 años",4,3,"2013"
"CATAHUASI","LIMA","YAUYOS","12-17 años",3,0,"2014"
"CATAHUASI","LIMA","YAUYOS","18-29 años",12,0,"2014"
"CATAHUASI","LIMA","YAUYOS","30-59 años",10,0,"2014"
"CATAHUASI","LIMA","YAUYOS","12-17 años",1,0,"2015"
"CATAHUASI","LIMA","YAUYOS","18-29 años",14,0,"2015"
"CATAHUASI","LIMA","YAUYOS","30-59 años",10,0,"2015"
"CATAHUASI","LIMA","YAUYOS","12-17 años",5,0,"2016"
"CATAHUASI","LIMA","YAUYOS","18-29 años",12,0,"2016"
"CATAHUASI","LIMA","YAUYOS","30-59 años",6,0,"2016"
"CATAHUASI","LIMA","YAUYOS","12-17 años",7,0,"2017"
"CATAHUASI","LIMA","YAUYOS","18-29 años",8,0,"2017"
"CATAHUASI","LIMA","YAUYOS","30-59 años",12,0,"2017"
"CATAHUASI","LIMA","YAUYOS","12-17 años",3,0,"2018"
"CATAHUASI","LIMA","YAUYOS","18-29 años",11,0,"2018"
"CATAHUASI","LIMA","YAUYOS","30-59 años",9,0,"2018"
"CATAHUASI","LIMA","YAUYOS","12-17 años",3,0,"2020"
"CATAHUASI","LIMA","YAUYOS","18-29 años",14,0,"2020"
"CATAHUASI","LIMA","YAUYOS","30-59 años",12,0,"2020"
"CATAHUASI","LIMA","YAUYOS","12-17 años",1,0,"2021"
"CATAHUASI","LIMA","YAUYOS","18-29 años",20,0,"2021"
"CATAHUASI","LIMA","YAUYOS","30-59 años",5,0,"2021"
"CATAHUASI","LIMA","YAUYOS","18-29 años",12,0,"2022"
"CATAHUASI","LIMA","YAUYOS","30-59 años",11,0,"2022"
"CHOCOS","LIMA","YAUYOS","18-29 años",1,0,"2012"
"CHOCOS","LIMA","YAUYOS","18-29 años",6,0,"2013"
"CHOCOS","LIMA","YAUYOS","30-59 años",2,0,"2013"
"CHOCOS","LIMA","YAUYOS","12-17 años",1,0,"2014"
"CHOCOS","LIMA","YAUYOS","18-29 años",4,0,"2014"
"CHOCOS","LIMA","YAUYOS","30-59 años",6,0,"2014"
"CHOCOS","LIMA","YAUYOS","12-17 años",3,0,"2015"
"CHOCOS","LIMA","YAUYOS","18-29 años",4,0,"2015"
"CHOCOS","LIMA","YAUYOS","30-59 años",1,0,"2015"
"CHOCOS","LIMA","YAUYOS","12-17 años",1,0,"2016"
"CHOCOS","LIMA","YAUYOS","18-29 años",3,0,"2016"
"CHOCOS","LIMA","YAUYOS","30-59 años",6,0,"2016"
"CHOCOS","LIMA","YAUYOS","12-17 años",5,0,"2017"
"CHOCOS","LIMA","YAUYOS","18-29 años",3,0,"2017"
"CHOCOS","LIMA","YAUYOS","30-59 años",1,0,"2017"
"CHOCOS","LIMA","YAUYOS","12-17 años",2,0,"2018"
"CHOCOS","LIMA","YAUYOS","18-29 años",8,0,"2018"
"CHOCOS","LIMA","YAUYOS","30-59 años",4,0,"2018"
"CHOCOS","LIMA","YAUYOS","18-29 años",4,0,"2020"
"CHOCOS","LIMA","YAUYOS","30-59 años",2,0,"2020"
"CHOCOS","LIMA","YAUYOS","12-17 años",2,0,"2021"
"CHOCOS","LIMA","YAUYOS","18-29 años",5,0,"2021"
"CHOCOS","LIMA","YAUYOS","30-59 años",9,0,"2021"
"CHOCOS","LIMA","YAUYOS","12-17 años",4,0,"2022"
"CHOCOS","LIMA","YAUYOS","18-29 años",8,0,"2022"
"CHOCOS","LIMA","YAUYOS","30-59 años",4,0,"2022"
"COCHAS","LIMA","YAUYOS","18-29 años",1,0,"2021"
"COCHAS","LIMA","YAUYOS","30-59 años",1,0,"2021"
"COCHAS","LIMA","YAUYOS","30-59 años",2,0,"2022"
"COLONIA","LIMA","YAUYOS","18-29 años",0,0,"2012"
"COLONIA","LIMA","YAUYOS","18-29 años",0,0,"2013"
